animal_id,fk_type,animal_name,fk_breed,fk_colour_1,fk_colour_2,date_of_birth
A706333,1,*Crispin,51,13,25,2015-05-15 00:00:00
A706730,1,,51,23,1,2015-03-02 00:00:00
A707169,1,,51,13,25,2012-07-09 00:00:00
A727716,1,,11,42,1,2015-05-25 00:00:00
A719095,1,*Finley,20,25,42,2015-08-12 00:00:00
A738760,1,,51,27,1,2016-10-29 00:00:00
A716132,1,Silver,51,42,1,2000-03-18 00:00:00
A760319,1,,43,4,25,2016-10-16 00:00:00
A756260,1,Coraline,51,42,1,2016-10-16 00:00:00
A729696,1,,51,14,1,2016-04-03 00:00:00
A686753,1,*Truffle,51,3,1,2014-02-11 00:00:00
A715632,1,,51,27,25,2015-07-07 00:00:00
A747289,1,,51,27,1,2017-03-18 00:00:00
A737371,1,*Nod,51,22,25,2016-08-24 00:00:00
A713751,1,Big Boy,20,42,1,2014-10-12 00:00:00
A720143,1,,51,42,1,2015-02-03 00:00:00
A763576,1,Mr. Meowgi,51,42,1,2011-12-11 00:00:00
A704192,1,,51,27,25,2015-04-17 00:00:00
A753727,1,*Tiger,51,22,25,2017-04-25 00:00:00
A736622,1,*Fresca,11,3,1,2009-08-05 00:00:00
A704965,1,,51,14,1,2015-05-11 00:00:00
A729133,1,,20,13,25,2016-05-22 00:00:00
A700014,1,,51,42,1,2014-08-06 00:00:00
A746701,1,Luciano,51,14,1,2013-04-07 00:00:00
A739404,1,,48,7,1,2015-12-02 00:00:00
A699679,1,Cookie,51,23,1,2015-01-31 00:00:00
A758215,1,,51,3,1,2017-07-15 00:00:00
A719223,1,Flower,38,27,1,2005-01-15 00:00:00
A714760,1,Aria,20,13,25,2013-10-27 00:00:00
A705528,1,,51,3,1,2015-06-03 00:00:00
A731708,1,,51,42,1,2016-07-25 00:00:00
A726250,1,*Oblina,51,3,1,2016-04-12 00:00:00
A726299,1,Oscar,20,27,25,2003-09-17 00:00:00
A725278,1,Lucy,11,40,25,2010-10-27 00:00:00
A734940,1,*Carmen,20,27,25,2015-12-15 00:00:00
A731776,1,Ivy Jane,51,23,1,2016-03-12 00:00:00
A708707,1,,51,14,1,2015-07-15 00:00:00
A744818,1,*Luke,51,42,1,2017-03-05 00:00:00
A733941,1,,51,27,1,2016-07-03 00:00:00
A675294,1,Alfie,51,27,25,2010-03-26 00:00:00
A710066,1,June,11,42,1,2013-08-17 00:00:00
A757415,1,,51,23,1,2017-03-02 00:00:00
A704353,1,*Hugo,20,27,1,2015-04-03 00:00:00
A759453,1,Jinx,51,27,1,2012-10-02 00:00:00
A727057,1,*Georgie,51,42,1,2016-04-10 00:00:00
A748932,1,*Charlie,51,34,1,2017-04-01 00:00:00
A711394,1,,51,25,42,2015-08-30 00:00:00
A703231,1,*Bellatrix,11,3,25,2015-04-25 00:00:00
A703668,1,Leia,51,42,1,2014-05-27 00:00:00
A753147,1,*Elizabeth,51,3,1,2017-06-02 00:00:00
A749989,1,,51,42,1,2017-04-30 00:00:00
A724767,1,*Bill,51,27,25,2015-04-21 00:00:00
A744510,1,*Madeline,51,20,1,2016-03-02 00:00:00
A703164,1,*Pancake,51,3,1,2015-04-14 00:00:00
A702353,1,,51,6,25,2015-03-28 00:00:00
A707877,1,Sassy,51,13,25,2015-05-19 00:00:00
A745094,1,,51,13,25,2016-03-12 00:00:00
A750580,1,,51,25,23,2017-03-14 00:00:00
A703777,1,Whisper,51,27,1,2015-04-21 00:00:00
A707532,1,,51,23,1,2015-07-02 00:00:00
A736434,1,,51,13,25,2016-09-05 00:00:00
A723592,1,,51,37,1,2016-04-03 00:00:00
A706778,1,Tortie,51,3,1,2015-05-08 00:00:00
A729093,1,Gizmo,51,27,25,2016-04-13 00:00:00
A738845,1,*Hamilton,51,14,1,2016-08-07 00:00:00
A734047,1,,51,27,1,2016-07-31 00:00:00
A707823,1,,51,24,1,2013-07-18 00:00:00
A747071,1,,51,27,1,2016-04-13 00:00:00
A702200,1,,48,20,1,2013-05-10 00:00:00
A728246,1,,51,20,1,2016-04-01 00:00:00
A710816,1,,11,42,1,2005-08-28 00:00:00
A754432,1,,51,42,1,2017-04-20 00:00:00
A727596,1,,51,14,1,2014-05-23 00:00:00
A723677,1,,51,27,1,2016-03-28 00:00:00
A736287,1,*Twilight,51,3,1,2016-08-08 00:00:00
A743565,1,*Wallace,51,27,25,2017-01-21 00:00:00
A759486,1,,48,3,1,2016-10-02 00:00:00
A741626,1,,51,13,25,2016-05-05 00:00:00
A703358,1,,51,22,25,2015-05-18 00:00:00
A705912,1,*Delisa,51,3,1,2015-04-22 00:00:00
A736971,1,Bailey,51,22,25,2016-09-27 00:00:00
A731258,1,Alexander,51,23,1,2005-07-19 00:00:00
A752039,1,,51,40,1,2017-03-17 00:00:00
A732389,1,*Juno,51,3,1,2015-08-06 00:00:00
A750363,1,*Joey,51,27,1,2016-09-26 00:00:00
A728322,1,*Benny,51,27,1,2016-03-18 00:00:00
A721646,1,,51,22,25,2015-09-01 00:00:00
A729630,1,,51,13,25,2016-05-14 00:00:00
A741625,1,,51,3,1,2016-07-05 00:00:00
A754498,1,*Ainsley,51,6,25,2017-06-27 00:00:00
A731114,1,,51,13,25,2014-07-16 00:00:00
A712407,1,*Ginger,51,42,1,2015-08-07 00:00:00
A745905,1,Patty Cakes,51,42,1,2003-03-08 00:00:00
A734404,1,Jeets,51,25,42,2016-08-12 00:00:00
A701710,1,,51,3,1,2015-04-18 00:00:00
A735375,1,,51,42,1,2016-09-08 00:00:00
A746117,1,,51,14,1,2017-03-14 00:00:00
A729028,1,,51,3,1,2016-05-21 00:00:00
A714073,1,*Mercury,51,42,1,2015-09-17 00:00:00
A751329,1,*Flint,20,23,1,2017-04-21 00:00:00
A723126,1,Taylor,51,23,1,2012-12-27 00:00:00
A752847,1,*Katrina,51,13,1,2017-02-28 00:00:00
A730079,1,,51,27,1,2016-06-28 00:00:00
A736456,1,Skygge,51,3,1,2014-10-11 00:00:00
A711304,1,,48,7,1,2013-09-05 00:00:00
A741511,1,*Oddball,51,42,1,2016-01-03 00:00:00
A751708,1,,51,13,25,2015-06-11 00:00:00
A748669,1,*Dolores,51,3,25,2017-04-10 00:00:00
A758426,1,,51,25,1,2017-08-16 00:00:00
A702080,1,*Violet,51,42,1,2014-05-09 00:00:00
A706396,1,*Suzy,51,35,25,2015-05-28 00:00:00
A738177,1,,48,20,1,2014-11-10 00:00:00
A728639,1,,51,27,1,2016-04-21 00:00:00
A719072,1,Reese,20,3,1,2015-07-12 00:00:00
A666866,1,Mary,51,27,25,2006-11-20 00:00:00
A702441,1,*Ninja,51,23,25,2015-04-10 00:00:00
A713692,1,*Mightykitty,51,27,25,2015-08-20 00:00:00
A737354,1,,51,27,1,2016-10-20 00:00:00
A717585,1,,20,27,1,2015-08-10 00:00:00
A710699,1,Oliver,51,14,25,2010-08-26 00:00:00
A711725,1,,51,42,1,2015-08-28 00:00:00
A735471,1,*Eva,51,42,1,2015-03-24 00:00:00
A734854,1,*Star,11,3,1,2006-09-14 00:00:00
A733858,1,,51,42,1,2016-08-13 00:00:00
A718369,1,*Wasabi,51,27,25,2007-12-28 00:00:00
A710002,1,,51,23,1,2015-07-24 00:00:00
A744629,1,Bea,51,23,25,2012-03-04 00:00:00
A727383,1,*Dixie,51,3,1,2006-05-21 00:00:00
A734092,1,,51,42,1,2015-09-01 00:00:00
A725102,1,,51,27,1,2016-04-20 00:00:00
A703281,1,*Doodle,51,27,25,2015-05-15 00:00:00
A761374,1,Leo,51,14,1,2017-09-03 00:00:00
A739378,1,*Ora,51,42,1,2014-12-01 00:00:00
A713098,1,,48,20,1,2015-04-02 00:00:00
A643354,1,*Helena,51,3,1,2009-12-08 00:00:00
A742446,1,Benji,20,13,25,2016-09-21 00:00:00
A708012,1,*Cornbread,51,42,1,2015-07-21 00:00:00
A750239,1,,51,34,1,2017-05-21 00:00:00
A762986,1,*Venus,51,3,1,2015-11-30 00:00:00
A742904,1,*Jubilee,51,14,1,2016-01-30 00:00:00
A644987,1,Boscoe,16,40,1,2010-07-02 00:00:00
A719034,1,,51,13,25,2015-09-11 00:00:00
A699364,1,*Sassafras,51,8,1,2013-03-26 00:00:00
A727377,1,,20,42,1,2015-05-21 00:00:00
A710821,1,*Fawn,51,3,1,2014-08-28 00:00:00
A738706,1,,51,14,1,2014-11-19 00:00:00
A704038,1,,51,27,25,2013-05-31 00:00:00
A762159,1,,51,25,23,2016-11-15 00:00:00
A717010,1,*Guppy,51,42,1,2015-08-30 00:00:00
A732351,1,*Sprite,51,42,1,2016-06-29 00:00:00
A706527,1,,51,3,1,2015-06-23 00:00:00
A751294,1,*Albert,20,23,1,2017-04-06 00:00:00
A757469,1,*Aries,51,23,1,2016-09-03 00:00:00
A729145,1,*Violet,51,3,1,2016-05-08 00:00:00
A704964,1,,51,3,1,2015-05-11 00:00:00
A709232,1,,51,14,1,2015-03-01 00:00:00
A749419,1,*Jean Paul,51,13,25,2017-03-14 00:00:00
A700916,1,,51,3,25,2015-04-14 00:00:00
A744733,1,Marty,51,23,1,2012-03-06 00:00:00
A751035,1,,51,42,1,2017-05-19 00:00:00
A720559,1,,51,42,1,2014-02-11 00:00:00
A748609,1,Rose,20,27,1,2017-02-25 00:00:00
A734786,1,,51,40,1,2016-09-07 00:00:00
A701746,1,Calvin,16,42,1,2012-05-04 00:00:00
A758089,1,,51,23,1,2017-07-20 00:00:00
A735909,1,,51,27,25,2016-09-16 00:00:00
A752694,1,,51,25,27,2017-05-26 00:00:00
A753865,1,,20,27,1,2017-06-27 00:00:00
A751581,1,Olivia Pope,20,3,1,2015-06-09 00:00:00
A733156,1,*Sparkle,51,27,1,2016-04-03 00:00:00
A752369,1,,51,13,25,2016-06-21 00:00:00
A751518,1,Victoria,48,20,1,2017-05-06 00:00:00
A702402,1,*Tic,51,22,25,2015-04-06 00:00:00
A702530,1,*Wilson,51,6,25,2015-04-09 00:00:00
A734267,1,,51,27,1,2016-08-19 00:00:00
A713215,1,*Ursa,51,27,1,2015-08-29 00:00:00
A749545,1,,51,25,14,2017-04-24 00:00:00
A742748,1,Elsie,51,25,27,2007-01-27 00:00:00
A708788,1,,51,23,1,2015-03-03 00:00:00
A747294,1,,20,25,27,2017-04-14 00:00:00
A730985,1,Zoey,48,3,1,2015-12-14 00:00:00
A705779,1,*Shichiroji,51,27,25,2015-06-06 00:00:00
A587332,1,Eloise,48,3,1,2010-09-02 00:00:00
A701677,1,,51,27,1,2015-04-03 00:00:00
A750354,1,,48,40,27,2015-05-26 00:00:00
A500955,1,Ziggy,51,27,1,2007-06-08 00:00:00
A744006,1,,51,27,25,2016-02-21 00:00:00
A762433,1,,20,3,1,2017-08-20 00:00:00
A708142,1,*Kate,51,13,25,2015-05-31 00:00:00
A712782,1,,51,42,1,2014-09-28 00:00:00
A702540,1,,20,13,25,2014-11-15 00:00:00
A707600,1,,51,3,1,2014-09-15 00:00:00
A759416,1,Riley,20,23,1,2005-10-03 00:00:00
A707929,1,*Nebula,20,6,25,2015-04-20 00:00:00
A717295,1,,51,42,1,2015-06-05 00:00:00
A730005,1,*Charlie,51,27,1,2016-05-21 00:00:00
A747290,1,,51,3,1,2017-03-18 00:00:00
A703401,1,Samwise,51,22,25,2015-04-24 00:00:00
A728490,1,*Benny,51,27,1,2016-04-22 00:00:00
A730696,1,*Luis Leon,51,22,25,2016-03-09 00:00:00
A707202,1,,51,42,1,2015-06-22 00:00:00
A735021,1,*Ophelia,51,27,25,2016-08-18 00:00:00
A736812,1,Mary,51,27,25,2016-03-25 00:00:00
A705789,1,,51,42,1,2015-05-21 00:00:00
A737709,1,Chia,35,3,1,2016-08-19 00:00:00
A741754,1,,51,3,1,2007-01-07 00:00:00
A703800,1,Kaia,51,25,23,2015-04-22 00:00:00
A715512,1,*Lola,51,14,1,2014-11-05 00:00:00
A722343,1,*Honeybear,51,24,1,2013-03-15 00:00:00
A740408,1,*Bebe,20,42,1,2016-10-16 00:00:00
A713045,1,,20,27,25,2014-10-02 00:00:00
A711270,1,,20,13,25,2014-09-04 00:00:00
A744813,1,*Petunia,51,3,1,2015-03-08 00:00:00
A708738,1,*Sweet Tart,51,3,1,2014-07-30 00:00:00
A721150,1,,51,14,1,2012-02-22 00:00:00
A730763,1,,51,22,25,2016-04-25 00:00:00
A715299,1,Scout,51,13,25,2015-08-27 00:00:00
A719341,1,*Mac,51,42,1,2008-01-17 00:00:00
A759540,1,Nala,51,40,1,2016-10-03 00:00:00
A753372,1,,51,27,25,2002-07-05 00:00:00
A701881,1,Boots,51,14,1,2014-05-05 00:00:00
A759906,1,*Andy,51,25,27,2015-10-09 00:00:00
A757470,1,*Athena,51,27,1,2016-09-03 00:00:00
A711301,1,,48,37,1,2015-08-21 00:00:00
A728119,1,*Ginger,48,7,1,2016-05-01 00:00:00
A700624,1,*Elmer,51,27,25,2010-04-17 00:00:00
A737503,1,,51,42,1,2016-04-30 00:00:00
A740311,1,*Nugget,51,42,1,2016-09-22 00:00:00
A755243,1,,51,3,25,2015-07-31 00:00:00
A717157,1,Elana,51,3,1,2013-12-03 00:00:00
A718830,1,Kitty Boy,51,42,1,2012-01-24 00:00:00
A751253,1,,51,42,1,2017-05-09 00:00:00
A735785,1,*Ayanla,20,27,25,2016-08-17 00:00:00
A762750,1,,51,3,25,2017-08-20 00:00:00
A763645,1,Lovey,51,42,1,2004-12-12 00:00:00
A707203,1,,51,42,1,2014-07-09 00:00:00
A706866,1,,51,27,25,2007-07-04 00:00:00
A759991,1,*Dorothy,51,13,25,2017-04-11 00:00:00
A736914,1,,20,23,25,2014-10-19 00:00:00
A740065,1,Harley,11,27,25,2014-12-10 00:00:00
A705271,1,,51,27,25,2015-05-15 00:00:00
A701332,1,,51,27,25,2015-04-24 00:00:00
A724144,1,,51,14,1,2016-04-06 00:00:00
A724671,1,,51,30,25,2015-04-20 00:00:00
A701497,1,*Badger,51,27,1,2015-03-15 00:00:00
A754705,1,,51,13,25,2017-05-15 00:00:00
A700461,1,Lillith,20,3,1,2015-03-23 00:00:00
A712219,1,,51,20,1,2013-09-19 00:00:00
A745413,1,*Harvey,51,25,27,2016-03-17 00:00:00
A715694,1,,51,3,1,2015-10-08 00:00:00
A703682,1,,20,13,25,2015-05-05 00:00:00
A715494,1,*Georgie,51,42,1,2015-09-30 00:00:00
A740448,1,George,51,24,1,2013-12-17 00:00:00
A755815,1,,51,27,1,2017-04-09 00:00:00
A734345,1,,51,14,1,2016-05-21 00:00:00
A757487,1,,51,23,25,2017-08-03 00:00:00
A745966,1,*Tabby,51,42,1,2017-03-12 00:00:00
A738208,1,,51,4,25,2016-05-11 00:00:00
A718102,1,*Piper,51,42,1,2015-06-21 00:00:00
A728441,1,*Cici,51,27,1,2014-06-04 00:00:00
A735431,1,*Bellatrix,20,42,1,2016-01-23 00:00:00
A720328,1,Boy,51,42,1,2013-02-06 00:00:00
A726135,1,,51,42,1,2015-11-06 00:00:00
A726393,1,Freckles,51,42,1,2015-05-10 00:00:00
A732539,1,,48,20,1,2016-05-09 00:00:00
A705865,1,Penny,20,3,1,2015-04-22 00:00:00
A718025,1,*Dorian,51,23,1,2015-10-04 00:00:00
A705516,1,*Leila,51,23,25,2015-04-03 00:00:00
A732925,1,*Edmund,51,27,25,2015-08-15 00:00:00
A751755,1,Marley,51,27,1,2009-06-12 00:00:00
A705654,1,*Clementine,51,14,1,2015-05-13 00:00:00
A734926,1,Pretty,51,3,1,2008-09-15 00:00:00
A703448,1,*Karma,51,23,1,2015-04-28 00:00:00
A706567,1,,51,3,1,2014-06-30 00:00:00
A702150,1,Pistol,51,23,1,2015-03-26 00:00:00
A727640,1,Riley,51,27,1,2015-05-24 00:00:00
A730539,1,*Charlie,51,42,1,2014-07-06 00:00:00
A748081,1,Marley,51,22,25,2015-04-28 00:00:00
A728465,1,Zeus,51,22,25,2016-05-13 00:00:00
A732336,1,*Lily,51,42,1,2008-08-06 00:00:00
A759926,1,,31,3,27,2017-08-01 00:00:00
A733552,1,*Percival,11,42,1,2016-06-23 00:00:00
A743730,1,,20,9,1,2009-02-15 00:00:00
A741283,1,,20,42,1,2016-10-30 00:00:00
A727085,1,,51,23,1,2015-05-18 00:00:00
A760321,1,,48,7,1,2017-06-01 00:00:00
A751762,1,Lila,51,27,25,2017-04-05 00:00:00
A751828,1,,48,37,1,2017-05-22 00:00:00
A734103,1,,20,42,1,2015-09-01 00:00:00
A716398,1,Gracy,20,23,1,2015-10-05 00:00:00
A736387,1,*Sassy,20,24,1,2016-08-09 00:00:00
A748242,1,,51,25,27,2016-05-01 00:00:00
A727237,1,,51,23,25,2016-05-13 00:00:00
A759021,1,,51,42,1,2015-09-25 00:00:00
A717400,1,,51,27,1,2015-04-07 00:00:00
A750234,1,*Piper,51,34,1,2015-05-24 00:00:00
A754182,1,,51,42,1,2016-07-17 00:00:00
A715677,1,Ziggy,51,13,25,2013-11-07 00:00:00
A746755,1,,51,27,1,2017-02-25 00:00:00
A711243,1,,51,24,1,2015-04-04 00:00:00
A714729,1,*Forrest,51,27,1,2015-05-27 00:00:00
A756819,1,*Nashville,51,14,1,2017-04-25 00:00:00
A755476,1,*Hardy,51,14,1,2017-06-25 00:00:00
A734587,1,Zoey,51,3,1,2016-07-13 00:00:00
A701781,1,,51,27,1,2015-04-08 00:00:00
A713535,1,Buster,51,6,25,2015-08-28 00:00:00
A734402,1,*Blanche,51,6,25,2015-09-06 00:00:00
A705348,1,*Hank,51,25,42,2015-05-09 00:00:00
A710386,1,,51,3,1,2014-08-22 00:00:00
A705355,1,,51,27,1,2015-06-14 00:00:00
A758615,1,,51,14,1,2017-09-12 00:00:00
A700409,1,,51,3,1,2014-04-13 00:00:00
A756774,1,,51,40,1,2017-03-25 00:00:00
A711477,1,Ollie,51,14,1,2015-03-07 00:00:00
A714271,1,,51,42,1,2015-06-20 00:00:00
A706315,1,*Neptune,51,27,1,2015-05-27 00:00:00
A748743,1,*Pixie,51,27,1,2017-03-28 00:00:00
A747270,1,,51,24,1,2017-03-02 00:00:00
A706506,1,,51,27,1,2015-06-25 00:00:00
A709524,1,,51,27,25,2015-08-03 00:00:00
A735994,1,Amy,51,3,1,2016-08-18 00:00:00
A724970,1,,51,14,1,2013-04-23 00:00:00
A725377,1,,51,30,25,2016-04-06 00:00:00
A713253,1,,51,13,25,2014-10-04 00:00:00
A729081,1,,51,13,25,2016-03-22 00:00:00
A712556,1,Josephine,51,6,25,2015-01-25 00:00:00
A692384,1,Beany,51,42,1,2004-11-19 00:00:00
A756499,1,Ficus,16,42,1,2015-08-20 00:00:00
A715594,1,Julian,51,27,1,2015-07-10 00:00:00
A753872,1,*Aileen,51,42,1,2017-05-12 00:00:00
A751178,1,*Plum,51,3,1,2017-04-24 00:00:00
A723845,1,Tigger,51,23,25,2001-04-07 00:00:00
A736979,1,,51,42,1,2016-09-05 00:00:00
A707269,1,,51,42,1,2010-07-10 00:00:00
A732720,1,*Chen,51,27,25,2015-10-12 00:00:00
A703730,1,,51,30,25,2015-04-21 00:00:00
A700307,1,,51,27,25,2014-04-11 00:00:00
A705451,1,,51,42,1,2015-06-02 00:00:00
A704709,1,,51,42,1,2015-05-17 00:00:00
A741215,1,,51,25,42,2016-05-29 00:00:00
A758015,1,,31,3,27,2016-09-10 00:00:00
A701174,1,,51,13,25,2015-04-22 00:00:00
A710444,1,*Fisher,51,13,25,2015-04-23 00:00:00
A763229,1,,51,42,1,2016-12-05 00:00:00
A758429,1,,51,40,1,2017-08-16 00:00:00
A727483,1,Anna Belle,51,3,1,2016-04-22 00:00:00
A733881,1,,51,42,1,2016-08-13 00:00:00
A750608,1,,51,13,25,2017-03-29 00:00:00
A704627,1,*Jimmy,20,25,23,2015-05-07 00:00:00
A754214,1,,51,13,25,2016-07-17 00:00:00
A754129,1,Paris,51,3,1,2009-07-16 00:00:00
A712598,1,,51,13,25,2015-09-12 00:00:00
A757872,1,*Wilde,51,42,1,2017-07-25 00:00:00
A756299,1,Schmidt,51,25,14,2017-06-02 00:00:00
A738725,1,*Calvin,20,23,25,2016-10-11 00:00:00
A718024,1,*Snickerdood,51,24,1,2015-10-04 00:00:00
A761897,1,*Dunder,51,27,25,2017-10-11 00:00:00
A756587,1,Gizmo,11,22,25,2017-02-22 00:00:00
A709161,1,*Mitzi,51,13,25,2014-08-05 00:00:00
A702750,1,,51,14,1,2015-05-02 00:00:00
A745007,1,,51,14,1,2017-01-11 00:00:00
A761406,1,,51,3,1,2017-07-04 00:00:00
A763821,1,,51,25,23,2017-10-16 00:00:00
A711532,1,Oliver Dean,51,13,25,2014-09-08 00:00:00
A707826,1,*Kyrie,51,14,1,2015-05-18 00:00:00
A739306,1,*Gabby,51,27,25,2013-11-30 00:00:00
A722701,1,Cricket,51,27,1,2015-05-21 00:00:00
A734343,1,,51,42,1,2016-07-21 00:00:00
A748736,1,*Wink,51,27,1,2016-05-06 00:00:00
A720680,1,Tho,51,3,1,2006-02-13 00:00:00
A707021,1,,51,27,25,2015-07-01 00:00:00
A701376,1,,51,23,1,2015-04-13 00:00:00
A753111,1,,51,23,1,2016-07-01 00:00:00
A731041,1,Whiskers,51,3,1,2016-05-15 00:00:00
A708401,1,,51,14,1,2015-06-09 00:00:00
A709084,1,Mr. Softie,51,23,1,2008-08-04 00:00:00
A732752,1,*Jeannie,51,3,1,2016-07-14 00:00:00
A723681,1,,51,42,1,2016-03-28 00:00:00
A718319,1,*Lucia,51,27,1,2015-11-27 00:00:00
A708087,1,Lily,51,13,25,2015-06-24 00:00:00
A760148,1,Lund Kitty,43,13,25,2010-10-13 00:00:00
A706652,1,Midnight,51,27,1,2011-07-01 00:00:00
A744393,1,Midnight,51,27,1,2016-04-28 00:00:00
A702826,1,,51,24,1,2012-05-18 00:00:00
A706134,1,,48,23,1,2015-05-18 00:00:00
A743189,1,,48,23,1,2014-02-05 00:00:00
A705000,1,*Special Kit,20,6,25,2012-06-11 00:00:00
A700793,1,Gusgus,14,36,25,2004-04-19 00:00:00
A748129,1,Cinnamon,51,3,1,2012-04-29 00:00:00
A753530,1,*Curly,51,14,1,2017-06-01 00:00:00
A735320,1,,51,27,1,2016-09-07 00:00:00
A705600,1,,51,23,1,2015-04-27 00:00:00
A755374,1,,51,27,1,2016-08-02 00:00:00
A733744,1,*Kelley,51,25,1,2016-07-26 00:00:00
A712276,1,,51,42,1,2012-09-20 00:00:00
A731637,1,,51,27,1,2016-05-25 00:00:00
A700510,1,*Naomi,20,13,25,2011-04-15 00:00:00
A728584,1,Jake,51,14,1,2016-05-09 00:00:00
A752658,1,*Willow,51,3,1,2017-05-25 00:00:00
A736745,1,Pookie,51,3,1,2014-04-16 00:00:00
A705910,1,*Dawn,51,27,1,2015-04-22 00:00:00
A759819,1,Felix,51,13,25,2017-09-07 00:00:00
A747801,1,Blossom,51,3,1,2016-04-12 00:00:00
A701822,1,Pumpkin Head,51,14,1,2013-05-05 00:00:00
A756947,1,,31,3,25,2017-08-25 00:00:00
A717697,1,,51,27,25,2015-08-12 00:00:00
A708422,1,*Giblets,51,42,1,2015-03-27 00:00:00
A704731,1,,51,3,1,2014-06-08 00:00:00
A738765,1,Louie,20,13,25,2016-09-20 00:00:00
A718375,1,Benghazi,51,42,1,2009-12-29 00:00:00
A726632,1,*Max,51,27,1,2016-04-12 00:00:00
A711051,1,,51,3,1,2013-09-01 00:00:00
A667113,1,Simon,51,27,25,2010-11-12 00:00:00
A740775,1,*Juniper,51,27,25,2015-12-22 00:00:00
A758519,1,Mr. Kitty,20,37,1,2014-09-18 00:00:00
A747252,1,*Bop,51,27,25,2017-03-21 00:00:00
A758165,1,Banjo Joey,31,25,23,2016-09-12 00:00:00
A701256,1,,51,42,1,2012-04-26 00:00:00
A751394,1,,51,23,1,2017-06-07 00:00:00
A718309,1,*Lynessa,51,42,1,2015-11-12 00:00:00
A716347,1,,51,27,1,2015-10-31 00:00:00
A713763,1,,51,27,1,2013-10-12 00:00:00
A756712,1,,51,3,1,2017-04-24 00:00:00
A760313,1,Aggie,51,23,1,2017-08-20 00:00:00
A744425,1,*Neville,51,27,1,2017-01-28 00:00:00
A757587,1,,51,42,1,2017-09-04 00:00:00
A748232,1,,51,35,25,2017-04-09 00:00:00
A753609,1,,51,27,1,2017-03-08 00:00:00
A730474,1,,51,27,25,2015-07-05 00:00:00
A749795,1,,51,14,1,2017-04-27 00:00:00
A755211,1,,51,14,1,2017-06-16 00:00:00
A718671,1,Boris,51,23,1,2011-01-04 00:00:00
A756017,1,*Sunny,51,3,1,2017-06-27 00:00:00
A759389,1,,51,27,25,2017-07-27 00:00:00
A714498,1,*Jimmy,51,23,1,2015-09-12 00:00:00
A760633,1,,31,25,27,2017-07-22 00:00:00
A712833,1,*Mitty,51,6,25,2013-09-28 00:00:00
A667876,1,*Miriam,51,42,1,2001-11-24 00:00:00
A756362,1,Patches,51,23,25,2009-08-18 00:00:00
A704137,1,Moosey,16,42,1,2015-04-20 00:00:00
A706111,1,,51,3,1,2015-05-25 00:00:00
A718396,1,Harry,51,27,25,2010-12-29 00:00:00
A700124,1,*J.R.,11,42,1,2015-02-25 00:00:00
A759250,1,*Esme,51,42,1,2016-09-29 00:00:00
A747630,1,,51,25,1,2017-04-20 00:00:00
A679429,1,*Goose,51,24,1,2014-04-14 00:00:00
A703101,1,,51,22,25,2015-04-28 00:00:00
A708278,1,,51,14,1,2015-04-10 00:00:00
A758109,1,,31,42,1,2017-09-14 00:00:00
A712512,1,Sally,48,36,42,2005-09-28 00:00:00
A750747,1,,51,14,1,2015-05-31 00:00:00
A711887,1,,51,14,1,2015-09-12 00:00:00
A710650,1,*Adina,51,23,25,2013-08-25 00:00:00
A701739,1,,51,27,1,2015-04-12 00:00:00
A762895,1,*Antonia,51,13,25,2017-09-26 00:00:00
A746354,1,Elvis,48,7,1,2006-04-01 00:00:00
A727666,1,Xavier,51,23,1,2016-04-19 00:00:00
A722142,1,*Manfred,51,27,1,2015-10-11 00:00:00
A758022,1,,51,14,1,2017-07-10 00:00:00
A761839,1,Meow-Meow,51,23,1,2011-11-10 00:00:00
A728361,1,Carl Sagan,20,27,1,2016-03-02 00:00:00
A753888,1,*Teensie,51,3,1,2017-06-12 00:00:00
A746534,1,,51,3,1,2017-03-28 00:00:00
A700202,1,Snow Bunny,4,3,1,2015-01-20 00:00:00
A733651,1,*Tejay,51,14,1,2016-01-25 00:00:00
A731512,1,Thor,51,6,25,2016-05-31 00:00:00
A704917,1,*Ella,51,42,1,2015-05-03 00:00:00
A741174,1,Moo,51,25,27,2000-12-30 00:00:00
A728054,1,Bugs Bunny,51,23,1,2016-03-15 00:00:00
A732077,1,,51,14,1,2016-07-15 00:00:00
A733503,1,*Richard,20,14,1,2016-06-22 00:00:00
A707516,1,,51,42,1,2014-07-14 00:00:00
A716686,1,*Gem,51,24,1,2015-11-16 00:00:00
A750681,1,*Hollywood,51,27,1,2015-05-30 00:00:00
A759046,1,,51,6,25,2017-09-09 00:00:00
A760264,1,,31,4,27,2016-10-15 00:00:00
A756950,1,,51,23,25,2017-01-28 00:00:00
A742947,1,Mimi,51,27,1,2016-12-20 00:00:00
A717681,1,,51,42,1,2015-08-12 00:00:00
A708907,1,*Bagheera,51,27,1,2013-08-02 00:00:00
A704762,1,,51,13,25,2014-06-08 00:00:00
A736853,1,,51,23,1,2016-02-18 00:00:00
A760137,1,,48,20,1,2017-07-29 00:00:00
A643975,1,Freddy,51,23,25,2008-12-19 00:00:00
A704031,1,*Daquiri,51,25,27,2015-03-31 00:00:00
A719278,1,,51,14,25,2014-01-16 00:00:00
A733111,1,*Calvin,51,42,1,2016-08-10 00:00:00
A737587,1,*Fairy Cake,51,3,1,2016-09-01 00:00:00
A734631,1,*Tonbo,51,27,1,2015-09-10 00:00:00
